Sequence #,Timestamp,PGN,Name,Manufacturer,Remote Address,Local Address,Priority,Single Frame,Size,Packet
2740,546305,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2741,546309,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2742,546313,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF967AFF7FFF7FFD
2743,546317,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2744,546321,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2745,546339,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2746,546359,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF977AFF7FFF7FFD
2747,546364,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2748,546369,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2749,546418,129026,COG & SOG - Rapid Update,Garmin,3,255,2,1,8,0xFFFCFEFFFEFFFFFF
2750,546439,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2751,546460,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF977AFF7FFF7FFD
2752,546464,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2753,546469,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2754,546539,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2755,546585,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF967AFF7FFF7FFD
2756,546588,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2757,546592,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2758,546639,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2759,546661,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF957AFF7FFF7FFD
2760,546666,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2761,546670,129026,COG & SOG - Rapid Update,Garmin,3,255,2,1,8,0xFFFCFEFFFEFFFFFF
2762,546674,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2763,546739,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2764,546762,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF957AFF7FFF7FFD
2765,546767,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2766,546775,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2767,546839,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2768,546881,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF957AFF7FFF7FFD
2769,546885,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2770,546889,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2771,546918,129026,COG & SOG - Rapid Update,Garmin,3,255,2,1,8,0xFFFCFEFFFEFFFFFF
2772,546939,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2773,546964,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF967AFF7FFF7FFD
2774,546968,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2775,546974,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2776,547039,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2777,547064,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF967AFF7FFF7FFD
2778,547069,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2779,547073,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2780,547139,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2781,547188,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF977AFF7FFF7FFD
2782,547192,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2783,547197,129029,GNSS Position Data,Garmin,3,255,3,0,43,0xFFDF40FEFFFFFFFEFFFFFFFFFFFF7FFEFFFFFFFFFFFF7FFEFFFFFFFFFFFF7F10FC00FE7FFE7FFEFFFF7F00
2784,547201,129540,GNSS Sats in View,Garmin,3,255,6,0,135,0xFFFF0B10D02493CE9808FFFFFF7FF11D681296386009FFFFFF7FF11A000000000807FFFFFF7FF1151631503B3408FFFFFF7FF114D1150A2F3408FFFFFF7FF1160B02F275A406FFFFFF7FF01BB91188BD7805FFFFFF7FF012FF0E95659808FFFFFF7FF0052E08DC179CFFFFFFFF7FF0195D01725F9CFFFFFFFF7FF01F970BDA8F9CFFFFFFFF7FF0
2785,547210,129539,GNSS DOPs,Garmin,3,255,6,1,8,0xFFDFFFFFFFFFFFFF
2786,547214,129026,COG & SOG - Rapid Update,Garmin,3,255,2,1,8,0xFFFCFEFFFEFFFFFF
2787,547218,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2788,547239,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2789,547266,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF987AFF7FFF7FFD
2790,547270,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2791,547274,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2792,547339,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2793,547366,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF987AFF7FFF7FFD
2794,547371,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2795,547375,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2796,547418,129026,COG & SOG - Rapid Update,Garmin,3,255,2,1,8,0xFFFCFEFFFEFFFFFF
2797,547478,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2798,547482,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF987AFF7FFF7FFD
2799,547486,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2800,547490,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2801,547539,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2802,547577,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2803,547598,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF987AFF7FFF7FFD
2804,547604,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2805,547639,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2806,547668,129026,COG & SOG - Rapid Update,Garmin,3,255,2,1,8,0xFFFCFEFFFEFFFFFF
2807,547673,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF987AFF7FFF7FFD
2808,547677,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2809,547681,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2810,547739,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2811,547783,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2812,547787,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF987AFF7FFF7FFD
2813,547791,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2814,547839,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2815,547869,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2816,547872,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF987AFF7FFF7FFD
2817,547876,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2818,547918,129026,COG & SOG - Rapid Update,Garmin,3,255,2,1,8,0xFFFCFEFFFEFFFFFF
2819,547939,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2820,547968,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2821,547972,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF987AFF7FFF7FFD
2822,547976,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2823,548039,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2824,548082,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2825,548088,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF987AFF7FFF7FFD
2826,548092,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2827,548139,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2828,548172,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF987AFF7FFF7FFD
2829,548176,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2830,548181,129029,GNSS Position Data,Garmin,3,255,3,0,43,0xFFDF40FEFFFFFFFEFFFFFFFFFFFF7FFEFFFFFFFFFFFF7FFEFFFFFFFFFFFF7F10FC00FE7FFE7FFEFFFF7F00
2831,548197,129540,GNSS Sats in View,Garmin,3,255,6,0,135,0xFFFF0B10D02493CE3408FFFFFF7FF11D681296386009FFFFFF7FF11A000000000807FFFFFF7FF1151631503B3408FFFFFF7FF114D1150A2F3408FFFFFF7FF1160B02F275A406FFFFFF7FF01BB91188BD7805FFFFFF7FF012FF0E95659808FFFFFF7FF0052E08DC179CFFFFFFFF7FF0195D01725F9CFFFFFFFF7FF01F970BDA8F9CFFFFFFFF7FF0
2832,548204,129539,GNSS DOPs,Garmin,3,255,6,1,8,0xFFDFFFFFFFFFFFFF
2833,548212,129026,COG & SOG - Rapid Update,Garmin,3,255,2,1,8,0xFFFCFEFFFEFFFFFF
2834,548216,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2835,548239,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2836,548268,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2837,548273,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF987AFF7FFF7FFD
2838,548277,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2839,548339,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2840,548389,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2841,548393,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF987AFF7FFF7FFD
2842,548397,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2843,548418,129026,COG & SOG - Rapid Update,Garmin,3,255,2,1,8,0xFFFCFEFFFEFFFFFF
2844,548439,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2845,548468,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2846,548474,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF997AFF7FFF7FFD
2847,548478,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2848,548539,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2849,548575,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF997AFF7FFF7FFD
2850,548579,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2851,548679,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2852,548683,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2853,548687,129026,COG & SOG - Rapid Update,Garmin,3,255,2,1,8,0xFFFCFEFFFEFFFFFF
2854,548691,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2855,548695,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF9A7AFF7FFF7FFD
2856,548699,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2857,548739,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2858,548768,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2859,548776,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF9A7AFF7FFF7FFD
2860,548780,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2861,548839,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2862,548868,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2863,548877,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF9A7AFF7FFF7FFD
2864,548881,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2865,548918,129026,COG & SOG - Rapid Update,Garmin,3,255,2,1,8,0xFFFCFEFFFEFFFFFF
2866,548981,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2867,548985,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2868,548989,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF9A7AFF7FFF7FFD
2869,548993,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2870,549039,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2871,549068,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2872,549078,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF9A7AFF7FFF7FFD
2873,549082,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2874,549139,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2875,549175,129029,GNSS Position Data,Garmin,3,255,3,0,43,0xFFDF40FEFFFFFFFEFFFFFFFFFFFF7FFEFFFFFFFFFFFF7FFEFFFFFFFFFFFF7F10FC01FE7FFE7FFEFFFF7F00
2876,549180,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF9A7AFF7FFF7FFD
2877,549185,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2878,549285,129540,GNSS Sats in View,Garmin,3,255,6,0,135,0xFFFF0B10222493CE3408FFFFFF7FF11DB91196386009FFFFFF7FF21AD033FCA40807FFFFFF7FF11573325B3D3408FFFFFF7FF114D115B92F3408FFFFFF7FF1160B02F275A406FFFFFF7FF01BB91188BD7805FFFFFF7FF0125C10DB629808FFFFFF7FF005740573149CFFFFFFFF7FF0195D01725F9CFFFFFFFF7FF01F970BDA8F9CFFFFFFFF7FF0
2879,549295,129539,GNSS DOPs,Garmin,3,255,6,1,8,0xFFDFFFFFFFFFFFFF
2880,549298,129026,COG & SOG - Rapid Update,Garmin,3,255,2,1,8,0xFFFCFEFFFEFFFFFF
2881,549302,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2882,549306,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2883,549310,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2884,549314,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF9A7AFF7FFF7FFD
2885,549318,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2886,549339,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2887,549369,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2888,549380,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF9B7AFF7FFF7FFD
2889,549384,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2890,549418,129026,COG & SOG - Rapid Update,Garmin,3,255,2,1,8,0xFFFCFEFFFEFFFFFF
2891,549439,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2892,549468,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2893,549481,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF9B7AFF7FFF7FFD
2894,549485,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2895,549582,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2896,549586,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2897,549601,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF9B7AFF7FFF7FFD
2898,549607,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2899,549639,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2900,549668,129026,COG & SOG - Rapid Update,Garmin,3,255,2,1,8,0xFFFCFEFFFEFFFFFF
2901,549672,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2902,549683,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF9B7AFF7FFF7FFD
2903,549687,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2904,549739,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2905,549768,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2906,549783,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF9B7AFF7FFF7FFD
2907,549876,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2908,549879,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2909,549883,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2910,549888,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF9C7AFF7FFF7FFD
2911,549891,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2912,549918,129026,COG & SOG - Rapid Update,Garmin,3,255,2,1,8,0xFFFCFEFFFEFFFFFF
2913,549939,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2914,549968,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2915,549985,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF9C7AFF7FFF7FFD
2916,549988,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2917,550039,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2918,550068,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2919,550085,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF9C7AFF7FFF7FFD
2920,550190,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2921,550194,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2922,550198,129029,GNSS Position Data,Garmin,3,255,3,0,43,0xFFDF40FEFFFFFFFEFFFFFFFFFFFF7FFEFFFFFFFFFFFF7FFEFFFFFFFFFFFF7F10FC00FE7FFE7FFEFFFF7F00
2923,550203,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF9D7AFF7FFF7FFD
2924,550211,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2925,550215,129540,GNSS Sats in View,Garmin,3,255,6,0,135,0xFFFF0B10D02493CE3408FFFFFF7FF11D681296386009FFFFFF7FF11A000000000807FFFFFF7FF1151631503B3408FFFFFF7FF114D1150A2F9808FFFFFF7FF1160B02F275A406FFFFFF7FF01BB91188BD7805FFFFFF7FF012FF0E95659808FFFFFF7FF0052E08DC179CFFFFFFFF7FF0195D01725F9CFFFFFFFF7FF01F970BDA8F9CFFFFFFFF7FF0
2926,550222,129539,GNSS DOPs,Garmin,3,255,6,1,8,0xFFDFFFFFFFFFFFFF
2927,550226,129026,COG & SOG - Rapid Update,Garmin,3,255,2,1,8,0xFFFCFEFFFEFFFFFF
2928,550230,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2929,550239,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2930,550268,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2931,550287,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF9D7AFF7FFF7FFD
2932,550295,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2933,550339,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2934,550368,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2935,550387,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF9D7AFF7FFF7FFD
2936,550480,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2937,550485,129026,COG & SOG - Rapid Update,Garmin,3,255,2,1,8,0xFFFCFEFFFEFFFFFF
2938,550489,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2939,550493,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2940,550497,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF9E7AFF7FFF7FFD
2941,550501,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2942,550539,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2943,550575,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2944,550589,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF9D7AFF7FFF7FFD
2945,550593,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2946,550639,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2947,550668,129026,COG & SOG - Rapid Update,Garmin,3,255,2,1,8,0xFFFCFEFFFEFFFFFF
2948,550672,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2949,550690,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF9D7AFF7FFF7FFD
2950,550785,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2951,550790,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2952,550794,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2953,550798,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF9D7AFF7FFF7FFD
2954,550802,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2955,550839,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2956,550868,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2957,550891,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF9C7AFF7FFF7FFD
2958,550895,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2959,550918,129026,COG & SOG - Rapid Update,Garmin,3,255,2,1,8,0xFFFCFEFFFEFFFFFF
2960,550939,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2961,550968,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2962,550992,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF9C7AFF7FFF7FFD
2963,551080,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2964,551084,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2965,551088,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2966,551092,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF9D7AFF7FFF7FFD
2967,551097,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2968,551139,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2969,551175,129029,GNSS Position Data,Garmin,3,255,3,0,43,0xFFDF40FEFFFFFFFEFFFFFFFFFFFF7FFEFFFFFFFFFFFF7FFEFFFFFFFFFFFF7F10FC00FE7FFE7FFEFFFF7F00
2970,551193,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF9E7AFF7FFF7FFD
2971,551198,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2972,551202,129540,GNSS Sats in View,Garmin,3,255,6,0,135,0xFFFF0B10D02493CE3408FFFFFF7FF11D681296386009FFFFFF7FF11A000000000807FFFFFF7FF1151631503B3408FFFFFF7FF114D1150A2F9808FFFFFF7FF1160B02F275A406FFFFFF7FF01BB91188BD7805FFFFFF7FF012FF0E95653408FFFFFF7FF0052E08DC179CFFFFFFFF7FF0195D01725F9CFFFFFFFF7FF01F970BDA8F9CFFFFFFFF7FF0
2973,551211,129539,GNSS DOPs,Garmin,3,255,6,1,8,0xFFDFFFFFFFFFFFFF
2974,551215,129026,COG & SOG - Rapid Update,Garmin,3,255,2,1,8,0xFFFCFEFFFEFFFFFF
2975,551220,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2976,551239,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2977,551269,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2978,551294,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF9E7AFF7FFF7FFD
2979,551383,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2980,551387,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2981,551391,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2982,551395,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF9D7AFF7FFF7FFD
2983,551399,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2984,551418,129026,COG & SOG - Rapid Update,Garmin,3,255,2,1,8,0xFFFCFEFFFEFFFFFF
2985,551439,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2986,551468,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2987,551495,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF9E7AFF7FFF7FFD
2988,551499,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2989,551539,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2990,551577,129025,Position - Rapid Update,Garmin,3,255,2,1,8,0xFEFFFF7FFEFFFF7F
2991,551598,127250,Vessel Heading,Garmin,1,255,2,1,8,0xFF9E7AFF7FFF7FFD
2992,551684,127245,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2993,551688,127508,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2994,551692,129026,COG & SOG - Rapid Update,Garmin,3,255,2,1,8,0xFFFCFEFFFEFFFFFF
